"id","cycle","setting1","setting2","setting3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","ttf"
"78","192","-0.002","0.0001","100","518.67","643.15","1590.94","1411.91","14.62","21.61","553.13","2388.13","9070.7","1.3","47.56","521.24","2388.07","8150.2","84.628","0.03","394","2388","100","38.76","23.223","39"
"78","193","0.005","0.0001","100","518.67","642.77","1587.35","1415.67","14.62","21.61","552.71","2388.11","9068.06","1.3","47.69","520.76","2388.07","8150.55","84.421","0.03","394","2388","100","38.69","23.242","38"
"78","194","-0.0002","0.0001","100","518.67","642.97","1590.03","1415.34","14.62","21.61","552.78","2388.07","9074.1","1.3","47.72","521.43","2388.13","8148.92","84.526","0.03","394","2388","100","38.63","23.240","37"
"78","195","-0.0028","-0.0002","100","518.67","642.79","1589.34","1416.93","14.62","21.61","553.48","2388.14","9070.71","1.3","47.75","521.11","2388.06","8152.88","84.84","0.03","394","2388","100","38.6","23.251","36"
"78","196","0.0014","-0.0005","100","518.67","642.83","1592.59","1410.65","14.62","21.61","553.18","2388.14","9069.4","1.3","47.63","521.13","2388.14","8156.07","84.628","0.03","393","2388","100","38.69","23.132","35"
"78","197","0.0019","0","100","518.67","643.01","1592.51","1419.44","14.62","21.61","552.78","2388.13","9076.73","1.3","47.8","520.91","2388.17","8152.72","84.705","0.03","394","2388","100","39.05","23.257","34"
"78","198","0.0004","0","100","518.67","643.38","1594.96","1413.52","14.62","21.61","552.64","2388.14","9078.81","1.3","47.82","520.46","2388.09","8150.5","84.617","0.03","393","2388","100","38.82","23.278","33"
"78","199","0.0007","0","100","518.67","642.94","1598.32","1409.31","14.62","21.61","552.87","2388.09","9077.56","1.3","47.8","520.62","2388.14","8155.12","84.637","0.03","394","2388","100","38.63","23.185","32"
"78","200","0.0003","0","100","518.67","643.1","1592.34","1422.66","14.62","21.61","552.83","2388.16","9076.86","1.3","47.62","520.53","2388.09","8157.49","84.554","0.03","395","2388","100","38.77","23.318","31"
"78","201","0.0038","0.0002","100","518.67","642.49","1597.12","1415.29","14.62","21.61","552.1","2388.14","9080.22","1.3","47.72","520.88","2388.11","8149.24","84.567","0.03","394","2388","100","38.59","23.247","30"
"78","202","0.0009","-0.0005","100","518.67","642.41","1593.07","1419.26","14.62","21.61","553.24","2388.16","9077.6","1.3","47.59","521.25","2388.15","8151.78","84.808","0.03","394","2388","100","38.63","23.219","29"
"78","203","0.0012","-0.0001","100","518.67","643.26","1584.91","1421.67","14.62","21.61","552.04","2388.14","9079.97","1.3","47.58","520.73","2388.11","8153.34","85.048","0.03","393","2388","100","38.65","23.295","28"
"78","204","0.0029","0.0001","100","518.67","643.02","1593.48","1416.94","14.62","21.61","552.48","2388.1","9082.84","1.3","47.74","520.57","2388.16","8158.58","84.754","0.03","395","2388","100","38.68","23.125","27"
"78","205","-0.0014","-0.0004","100","518.67","642.94","1591.58","1407.02","14.62","21.61","553.15","2388.15","9083.26","1.3","47.99","520.09","2388.14","8151.11","84.774","0.03","396","2388","100","38.72","23.219","26"
"78","206","-0.0016","0.0002","100","518.67","643.36","1596.39","1414.57","14.62","21.61","552.65","2388.11","9067.71","1.3","47.89","520.77","2388.1","8155.46","84.799","0.03","394","2388","100","38.56","23.233","25"
"78","207","0.0001","-0.0004","100","518.67","643.58","1589.89","1420.06","14.62","21.61","552.74","2388.17","9079.27","1.3","47.75","520.17","2388.16","8155.7","84.786","0.03","395","2388","100","38.62","23.196","24"
"78","208","-0.0003","0.0004","100","518.67","642.87","1600.56","1416.01","14.62","21.61","552.09","2388.12","9079.63","1.3","47.95","520.47","2388.12","8153.14","84.907","0.03","395","2388","100","38.75","23.175","23"
"78","209","-0.0019","-0.0002","100","518.67","643.86","1594.65","1414.74","14.62","21.61","552.81","2388.19","9077.47","1.3","47.89","520.45","2388.15","8156.37","84.921","0.03","395","2388","100","38.72","23.253","22"
"78","210","0.0013","0.0004","100","518.67","643.15","1599.74","1422.91","14.62","21.61","551.93","2388.18","9080.53","1.3","48.04","520.95","2388.07","8155.62","84.341","0.03","394","2388","100","38.48","23.127","21"
"78","211","-0.0019","0.0004","100","518.67","642.98","1598.78","1422","14.62","21.61","551.88","2388.15","9084.86","1.3","47.86","519.96","2388.17","8153.83","85.037","0.03","395","2388","100","38.59","23.191","20"
"78","212","-0.0014","-0.0005","100","518.67","643.65","1594.42","1418.48","14.62","21.61","553.05","2388.14","9084.4","1.3","47.91","520.74","2388.17","8153.45","85","0.03","396","2388","100","38.62","23.189","19"
"78","213","-0.0008","0.0002","100","518.67","642.75","1601.66","1418.35","14.62","21.61","552.6","2388.26","9085.17","1.3","47.96","520.73","2388.17","8156.85","85.081","0.03","395","2388","100","38.64","23.217","18"
"78","214","-0.001","-0.0001","100","518.67","643.13","1597.39","1410.89","14.62","21.61","552.62","2388.19","9079.13","1.3","47.95","520.2","2388.15","8153.03","84.998","0.03","395","2388","100","38.49","23.178","17"
"78","215","-0.0018","0.0001","100","518.67","643.21","1599.05","1427.22","14.62","21.61","552.03","2388.15","9092.27","1.3","48.13","520.87","2388.17","8152.64","84.732","0.03","394","2388","100","38.71","23.145","16"
"78","216","-0.0023","-0.0003","100","518.67","643.03","1605.16","1422.28","14.62","21.61","552.03","2388.14","9082.27","1.3","47.97","520.68","2388.16","8157.59","85.196","0.03","394","2388","100","38.67","23.087","15"
"78","217","0","0.0002","100","518.67","643.51","1593.85","1426.78","14.62","21.61","552.84","2388.21","9082.17","1.3","47.82","520.23","2388.19","8154.78","85.171","0.03","396","2388","100","38.49","23.055","14"
"78","218","0.0054","0","100","518.67","643.45","1603.88","1423.47","14.62","21.61","551.14","2388.19","9075.91","1.3","47.97","520.22","2388.21","8159.82","85.031","0.03","396","2388","100","38.43","23.140","13"
"78","219","0.0001","-0.0001","100","518.67","643.68","1605.06","1420.58","14.62","21.61","552.51","2388.19","9080.95","1.3","47.98","519.95","2388.28","8161.45","85.145","0.03","396","2388","100","38.65","23.216","12"
"78","220","-0.0036","-0.0005","100","518.67","643.39","1594.57","1422.61","14.62","21.61","552.31","2388.16","9084.74","1.3","47.88","520.51","2388.17","8161.68","84.793","0.03","395","2388","100","38.52","23.064","11"
"78","221","0.0004","0.0003","100","518.67","643.57","1602.14","1420.09","14.62","21.61","552","2388.19","9081.09","1.3","48.07","520.27","2388.17","8157.49","85.23","0.03","396","2388","100","38.55","23.144","10"
"78","222","0.0025","0","100","518.67","643.64","1603.29","1422.12","14.62","21.61","551.72","2388.22","9089.64","1.3","47.97","520.3","2388.17","8162.66","84.76","0.03","394","2388","100","38.6","22.912","9"
"78","223","-0.0027","0.0003","100","518.67","643.3","1597.67","1416.23","14.62","21.61","551.81","2388.18","9098.65","1.3","48.15","520.49","2388.19","8165.19","85.678","0.03","395","2388","100","38.37","23.157","8"
"78","224","-0.0002","0.0002","100","518.67","643.92","1600.49","1416.47","14.62","21.61","551.35","2388.24","9086.38","1.3","47.99","520.14","2388.18","8165.31","84.868","0.03","395","2388","100","38.53","23.134","7"
"78","225","-0.0017","-0.0002","100","518.67","643.99","1605.76","1427.31","14.62","21.61","551.18","2388.22","9086.64","1.3","48.09","519.69","2388.15","8162.89","84.918","0.03","397","2388","100","38.55","23.035","6"
"78","226","0.0015","0.0003","100","518.67","643.61","1601.54","1431.88","14.62","21.61","551.09","2388.19","9089.32","1.3","48.1","520.23","2388.19","8163.37","85.277","0.03","396","2388","100","38.77","23.120","5"
"78","227","-0.0011","-0.0002","100","518.67","643.81","1604.31","1427.2","14.62","21.61","552.12","2388.18","9096.36","1.3","48.08","519.75","2388.21","8161.72","85.27","0.03","397","2388","100","38.27","23.078","4"
"78","228","0.0009","0.0002","100","518.67","643.87","1603.2","1421.88","14.62","21.61","551.74","2388.17","9099.18","1.3","48.03","520.08","2388.2","8160.91","85.209","0.03","395","2388","100","38.46","23.043","3"
"78","229","0.0029","0.0001","100","518.67","643.45","1596.39","1428.77","14.62","21.61","551.29","2388.21","9095.38","1.3","48.13","519.85","2388.23","8159.95","85.123","0.03","396","2388","100","38.48","23.160","2"
"78","230","0.0006","-0.0001","100","518.67","643.2","1603.23","1432.4","14.62","21.61","551.71","2388.15","9091.72","1.3","48.33","519.87","2388.23","8161.68","85.381","0.03","396","2388","100","38.3","23.037","1"
"78","231","-0.001","0.0001","100","518.67","643.23","1596.6","1428.33","14.62","21.61","551.6","2388.24","9090.13","1.3","48.22","519.11","2388.21","8160.8","85.254","0.03","396","2388","100","38.25","23.126","0"
"79","1","-0.0048","-0.0005","100","518.67","642.22","1581.77","1392.78","14.62","21.61","554.44","2387.95","9055.37","1.3","47.1","522.54","2388.05","8139.5","83.795","0.03","391","2388","100","39.02","23.526","198"
"79","2","0.0019","0.0001","100","518.67","641.97","1582.13","1399.23","14.62","21.61","554.88","2387.96","9052.66","1.3","47.15","522.39","2388","8136.53","83.828","0.03","391","2388","100","39.06","23.348","197"
"79","3","0.0003","-0.0005","100","518.67","642.15","1584.59","1398.1","14.62","21.6","555.06","2387.99","9057.79","1.3","47.37","522.14","2387.99","8136.7","84.288","0.03","392","2388","100","38.95","23.391","196"
"79","4","-0.0009","-0.0002","100","518.67","641.71","1584.17","1396.11","14.62","21.61","554.3","2387.99","9059.52","1.3","47.09","522.35","2388","8142.45","83.943","0.03","392","2388","100","39.09","23.478","195"
"79","5","0.0023","0.0002","100","518.67","642.15","1582.11","1397.45","14.62","21.61","554.53","2388.04","9058.93","1.3","47.11","522.59","2388.06","8137.43","84.03","0.03","392","2388","100","39.11","23.400","194"
"79","6","0.002","0","100","518.67","642.6","1582.13","1396.57","14.62","21.61","554.45","2388.01","9053.58","1.3","47.08","522.54","2388","8140.85","84.164","0.03","391","2388","100","39.02","23.467","193"
"79","7","0.0022","-0.0005","100","518.67","642.03","1584.75","1406.71","14.62","21.61","554.38","2388.04","9052.04","1.3","47.09","522.62","2388.03","8142.9","83.667","0.03","391","2388","100","39.12","23.498","192"
"79","8","-0.0032","0","100","518.67","642.73","1583.71","1395.5","14.62","21.61","553.96","2388.08","9056.28","1.3","47.14","522.55","2387.99","8139.88","84.049","0.03","392","2388","100","39.11","23.455","191"
"79","9","-0.0038","-0.0005","100","518.67","642.52","1585.8","1396.6","14.62","21.61","555.37","2388.02","9052.21","1.3","47.13","523.03","2387.95","8137.62","83.737","0.03","391","2388","100","39.2","23.401","190"
"79","10","0.0022","-0.0003","100","518.67","642.29","1588.6","1396.27","14.62","21.61","554.02","2387.98","9057.69","1.3","47.08","522.69","2388.04","8141.34","83.827","0.03","392","2388","100","38.95","23.442","189"
"79","11","-0.0007","-0.0005","100","518.67","642.27","1576.89","1397.42","14.62","21.61","554.66","2387.99","9057.29","1.3","47.14","522.56","2387.99","8137.58","83.975","0.03","391","2388","100","39.03","23.303","188"
"79","12","0.0002","0.0002","100","518.67","641.97","1592.16","1403.56","14.62","21.6","554.74","2388.02","9058.57","1.3","47.34","522.42","2388.02","8142.88","83.88","0.03","392","2388","100","39.04","23.513","187"
"79","13","-0.0015","0.0003","100","518.67","641.94","1580.59","1402.22","14.62","21.61","554.89","2388.06","9061.11","1.3","47.13","522.39","2387.99","8141.51","83.997","0.03","392","2388","100","38.94","23.392","186"
"79","14","-0.0039","0.0004","100","518.67","642.01","1584.95","1404.11","14.62","21.61","554.61","2388.04","9054.74","1.3","47.33","522.47","2387.98","8140.87","83.8","0.03","390","2388","100","38.91","23.469","185"
"79","15","-0.0008","-0.0004","100","518.67","642.01","1589.19","1400.17","14.62","21.6","554.25","2388.07","9061.96","1.3","47.23","522.28","2388.02","8138.37","84.185","0.03","392","2388","100","38.91","23.404","184"
"79","16","-0.002","0.0002","100","518.67","642.53","1577.53","1397.89","14.62","21.61","554.98","2388","9058.71","1.3","46.92","522.32","2387.94","8143.47","84.187","0.03","391","2388","100","39.07","23.428","183"
"79","17","0.0057","-0.0003","100","518.67","642.2","1580.36","1388.86","14.62","21.61","554.84","2387.99","9053.93","1.3","47.17","522.16","2388.02","8136.28","84.134","0.03","392","2388","100","39.06","23.459","182"
"79","18","-0.0001","-0.0001","100","518.67","641.98","1585.41","1395.44","14.62","21.61","554.66","2388.03","9053.24","1.3","46.93","522.63","2388.01","8138.78","83.766","0.03","391","2388","100","39.2","23.501","181"
"79","19","-0.0027","0.0002","100","518.67","642.53","1588.12","1399.96","14.62","21.61","553.93","2388","9060.4","1.3","47.08","522.28","2387.98","8138.82","83.817","0.03","391","2388","100","39.13","23.345","180"
"79","20","-0.0008","-0.0005","100","518.67","642.74","1576.83","1401.72","14.62","21.61","555.1","2387.98","9059.09","1.3","47.11","522.2","2387.96","8140.85","83.805","0.03","391","2388","100","39.05","23.451","179"
"79","21","-0.0013","0.0001","100","518.67","641.9","1580.28","1400.49","14.62","21.61","554.12","2388.01","9059.69","1.3","47.22","522.73","2388.05","8138.83","84.199","0.03","392","2388","100","39.23","23.445","178"
"79","22","-0.0039","-0.0001","100","518.67","642.15","1581.45","1396.46","14.62","21.61","554.53","2387.97","9051.83","1.3","47.05","522.56","2388.02","8136.83","84.154","0.03","392","2388","100","39.04","23.530","177"
"79","23","0.0004","-0.0004","100","518.67","642.35","1582.6","1389.47","14.62","21.61","554.15","2388.04","9053.6","1.3","47.09","522.3","2388.01","8136.13","84.232","0.03","391","2388","100","39.07","23.389","176"
"79","24","0.0017","-0.0003","100","518.67","642.26","1582.97","1395.4","14.62","21.61","553.9","2387.96","9053.8","1.3","47.2","522.07","2387.98","8138.44","83.602","0.03","392","2388","100","39.15","23.437","175"
"79","25","0.0024","-0.0002","100","518.67","641.3","1576.55","1394.52","14.62","21.61","554.75","2388.02","9059.94","1.3","47.14","522.9","2387.96","8139.81","84.175","0.03","392","2388","100","38.97","23.492","174"
"79","26","-0.0008","-0.0004","100","518.67","642.25","1588.8","1403.72","14.62","21.61","554.41","2387.97","9055.37","1.3","47.08","522.27","2387.95","8141.22","84.055","0.03","392","2388","100","39.2","23.494","173"
"79","27","-0.0017","0.0002","100","518.67","642.1","1587.27","1395.64","14.62","21.61","554.99","2388.01","9050.54","1.3","47.19","522.72","2387.98","8144.93","84.106","0.03","392","2388","100","39.04","23.371","172"
"79","28","-0.0006","-0.0005","100","518.67","642.88","1588.64","1400.84","14.62","21.61","554.41","2387.99","9060.63","1.3","47.1","522.95","2387.96","8140.75","84.386","0.03","390","2388","100","38.96","23.412","171"
"79","29","-0.0011","-0.0004","100","518.67","641.95","1587.44","1396.78","14.62","21.61","554.37","2387.97","9054.8","1.3","47.24","522.42","2387.99","8140.01","83.733","0.03","391","2388","100","39.03","23.486","170"
"79","30","0.0037","0.0004","100","518.67","642.06","1582.3","1407.03","14.62","21.61","554.6","2388.02","9060.66","1.3","47.12","522.81","2387.96","8141.37","83.787","0.03","391","2388","100","39.1","23.505","169"
"79","31","-0.0008","-0.0001","100","518.67","642.18","1581.59","1408.4","14.62","21.61","555.7","2388.03","9058.35","1.3","47.25","522.29","2388.03","8141.99","84.091","0.03","390","2388","100","38.91","23.529","168"
"79","32","0.0014","0.0004","100","518.67","641.83","1586.54","1406.35","14.62","21.61","555.15","2388.03","9061.72","1.3","47.53","522.37","2388.04","8139.33","84.201","0.03","392","2388","100","38.92","23.413","167"
"79","33","-0.0022","0.0004","100","518.67","641.5","1584.15","1388.79","14.62","21.61","554.42","2388","9061.4","1.3","47.24","522.21","2388","8143.66","83.574","0.03","392","2388","100","39.07","23.508","166"
"79","34","0.0003","0.0004","100","518.67","642.53","1577.16","1400.16","14.62","21.61","554.32","2388.01","9053.96","1.3","47.31","522.43","2388","8140.53","83.964","0.03","391","2388","100","39.16","23.511","165"
"79","35","0.0026","0.0001","100","518.67","642.59","1583.42","1392.52","14.62","21.6","554.53","2388.02","9055.53","1.3","47.23","522.73","2387.98","8142.83","83.914","0.03","391","2388","100","39.01","23.414","164"
"79","36","-0.0023","0.0003","100","518.67","642.62","1580.53","1401.54","14.62","21.61","554.79","2388.04","9065.42","1.3","47.28","522.13","2388.01","8139.01","84.134","0.03","391","2388","100","38.96","23.456","163"
"79","37","0.0007","0.0003","100","518.67","642.13","1582.42","1397.4","14.62","21.61","554.3","2388.01","9044.98","1.3","47.13","522.52","2388","8141.97","83.846","0.03","391","2388","100","39.18","23.419","162"
